,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,Age,AvgMonthlyGBDownload,AvgMonthlyLongDistanceCharges,CLTV,City,DeviceProtectionPlan,Gender,InternetType,Latitude,Longitude,Married,MonthlyCharge,NumberofDependents,NumberofReferrals,Offer,Population,PremiumTechSupport,Product/ServiceIssuesReported,ReferredaFriend,StreamingMusic,TenureinMonths,TotalCustomerSvcRequests,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRefunds,TotalRegularCharges,Under30,UnlimitedData,ZipCode
4479,0,0,0,59,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,24.45,0,64,0,41.23,6196,Woodbridge,0,0,NA,38.169605,-121.31096399999998,0,24.45,0,0,Offer B,4176,0,0,0,0,59,0,0.0,2432.57,0.0,1493.1,0,0,95258
4480,0,1,0,1,1,0,1,0,0,0,0,Month-to-month,1,Mailed check,69.4,1,47,13,33.46,2404,Atwater,0,0,Fiber Optic,37.321233,-120.65635400000001,1,72.176,0,1,Offer E,27808,0,1,1,0,1,2,0.0,33.46,0.0,69.4,0,0,95301
4481,0,1,0,42,0,No phone service,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),40.15,0,37,7,0.0,4348,Ballico,0,1,Fiber Optic,37.4695,-120.672724,1,40.15,0,1,Offer B,809,0,0,1,0,42,2,0.0,0.0,0.0,1626.05,0,1,95303
4482,0,0,0,7,1,1,1,0,0,0,0,Month-to-month,1,Electronic check,74.9,1,62,28,46.79,5159,Big Oak Flat,0,0,DSL,37.818589,-120.25699499999999,0,77.89600000000002,0,0,Offer E,167,0,4,0,0,7,3,152.0,327.53,0.0,541.15,0,0,95305
4483,0,1,0,67,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.6,0,58,0,11.74,4879,Catheys Valley,0,1,NA,37.394411,-120.12726200000002,1,25.6,0,1,Offer A,986,0,0,1,0,67,0,0.0,786.58,0.0,1784.9,0,0,95306
4484,0,0,0,1,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,70.35,0,63,27,14.42,2722,Ceres,0,1,Cable,37.553469,-120.952825,0,70.35,0,0,None,32881,0,0,0,0,1,0,0.0,14.42,0.0,70.35,0,0,95307
4485,0,1,0,66,1,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),91.7,0,19,58,23.27,5453,Columbia,1,1,Cable,38.085839,-120.37855,1,91.7,0,1,Offer A,2144,1,0,1,1,66,0,0.0,1535.82,0.0,6075.9,1,1,95310
4486,0,0,0,61,1,1,1,0,0,0,1,Month-to-month,0,Mailed check,89.2,0,60,27,14.52,5536,Coulterville,1,0,DSL,37.722127,-120.110174,0,89.2,0,0,Offer B,2271,0,0,0,1,61,0,0.0,885.72,0.0,5500.6,0,1,95311
4487,0,1,1,4,1,1,0,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),24.1,0,55,0,16.68,4463,Cressey,0,1,NA,37.420273,-120.66526999999999,1,24.1,2,1,Offer E,55,0,0,1,0,4,0,0.0,66.72,0.0,73.1,0,0,95312
4488,1,1,0,42,1,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),74.15,1,76,23,2.9,2322,Crows Landing,0,0,Fiber Optic,37.435664,-121.04905600000001,1,77.11600000000001,0,1,Offer B,1508,0,0,1,0,42,5,0.0,121.8,0.0,3229.4,0,1,95313
4489,0,1,1,64,1,1,1,0,1,0,0,One year,1,Bank transfer (automatic),53.85,0,53,25,17.07,4954,Delhi,0,0,DSL,37.422961,-120.76549299999999,1,53.85,2,10,Offer B,10159,0,0,1,0,64,0,0.0,1092.48,0.0,3399.85,0,1,95315
4490,1,1,0,54,1,1,1,1,1,1,1,One year,1,Bank transfer (automatic),115.6,0,79,12,43.71,4337,Denair,1,0,Fiber Optic,37.524721,-120.757977,1,115.6,0,2,Offer B,5513,1,0,1,0,54,1,772.0,2360.34,0.0,6431.05,0,0,95316
4491,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.75,0,58,0,1.61,5809,El Nido,0,1,NA,37.127386,-120.506422,0,19.75,0,0,Offer E,808,0,1,0,0,1,1,0.0,1.61,0.0,19.75,0,0,95317
4492,0,1,1,54,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.05,0,19,0,41.58,4039,El Portal,0,1,NA,37.654551,-119.822984,1,24.05,2,7,Offer B,579,0,0,1,0,54,2,0.0,2245.32,0.0,1230.9,1,0,95318
4493,0,0,1,18,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.3,0,45,0,30.22,3416,Escalon,0,0,NA,37.818543,-121.00690700000001,0,25.3,2,0,Offer D,11474,0,0,0,0,18,1,0.0,543.96,0.0,454.65,0,0,95320
4494,0,0,0,3,1,0,1,0,1,0,1,Month-to-month,0,Electronic check,84.3,0,46,26,13.72,5828,Groveland,0,1,Fiber Optic,37.902968,-119.66754399999999,0,84.3,0,0,Offer E,3680,0,0,0,1,3,1,61.0,41.16,0.0,235.05,0,0,95321
4495,0,0,0,1,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,70.1,1,58,33,46.17,2007,Gustine,0,0,DSL,37.147197999999996,-121.12016100000001,0,72.904,0,0,Offer E,7872,0,0,0,0,1,1,0.0,46.17,0.0,70.1,0,1,95322
4496,0,1,1,72,1,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.75,0,41,20,15.58,5096,Hickman,1,0,Fiber Optic,37.605926000000004,-120.69955,1,89.75,1,1,Offer A,1055,1,0,1,1,72,1,1319.0,1121.76,0.0,6595.9,0,0,95323
4497,1,1,0,60,1,0,1,0,1,1,1,One year,1,Electronic check,97.95,0,76,21,17.05,6150,Hilmar,1,1,Fiber Optic,37.394535999999995,-120.89074699999999,1,97.95,0,10,Offer B,7177,0,0,1,0,60,0,0.0,1023.0,0.0,5867.0,0,1,95324
4498,0,1,1,11,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.0,0,37,0,49.19,5837,Hornitos,0,0,NA,37.479926,-120.230424,1,20.0,1,8,Offer D,128,0,0,1,0,11,3,0.0,541.0899999999998,0.0,196.35,0,0,95325
4499,0,0,1,12,1,1,1,1,0,0,0,Month-to-month,1,Electronic check,78.3,1,34,28,35.8,3545,Hughson,0,0,DSL,37.5923,-120.85328799999999,0,81.432,0,0,Offer D,6822,0,0,0,0,12,3,255.0,429.6,0.0,909.25,0,0,95326
4500,0,1,1,61,1,0,1,0,1,1,1,One year,0,Credit card (automatic),103.9,0,37,19,43.08,4079,Jamestown,1,1,Cable,37.84771,-120.486589,1,103.9,1,3,Offer B,9559,1,0,1,1,61,0,0.0,2627.88,0.0,6449.15,0,1,95327
4501,0,0,0,39,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.7,0,23,0,29.79,3733,Keyes,0,0,NA,37.555631,-120.911653,0,20.7,0,0,None,2130,0,0,0,0,39,3,0.0,1161.81,0.0,762.45,1,0,95328
4502,0,0,0,55,1,1,1,0,0,1,1,Month-to-month,1,Electronic check,96.8,1,40,32,47.38,4089,La Grange,0,1,Cable,37.666587,-120.41151699999999,0,100.67200000000001,0,0,Offer B,1749,0,0,0,1,55,5,1691.0,2605.9,0.0,5283.95,0,0,95329
4503,0,0,0,17,1,1,1,1,1,1,0,Month-to-month,1,Electronic check,94.4,1,57,25,21.82,2825,Lathrop,0,0,Fiber Optic,37.808209999999995,-121.308401,0,98.17600000000002,0,0,Offer D,10834,0,0,0,0,17,5,404.0,370.94,0.0,1617.5,0,0,95330
4504,0,0,0,37,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.15,0,36,0,34.37,4422,Le Grand,0,1,NA,37.249377,-120.249581,0,20.15,0,0,None,3256,0,1,0,0,37,2,0.0,1271.6899999999996,0.0,785.75,0,0,95333
4505,0,1,0,72,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,26.0,0,60,0,26.98,5374,Livingston,0,0,NA,37.361987,-120.74839399999999,1,26.0,0,8,Offer A,12672,0,0,1,0,72,0,0.0,1942.56,0.0,1776.0,0,0,95334
4506,1,1,0,72,1,1,1,0,1,1,0,Two year,0,Credit card (automatic),77.35,0,73,10,33.68,6202,Long Barn,1,1,Fiber Optic,38.109125,-120.078597,1,77.35,0,4,Offer A,683,1,0,1,0,72,0,540.0,2424.96,0.0,5396.25,0,0,95335
4507,0,0,0,8,1,0,1,1,0,0,1,Month-to-month,0,Bank transfer (automatic),66.05,0,34,14,33.54,4157,Manteca,0,0,Fiber Optic,37.830267,-121.20101799999999,0,66.05,0,0,Offer E,36738,1,0,0,1,8,0,0.0,268.32,0.0,574.5,0,1,95336
4508,0,1,1,22,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,0,27,0,49.51,5657,Manteca,0,0,NA,37.750822,-121.238423,1,19.9,2,2,Offer D,19867,0,0,1,0,22,2,0.0,1089.22,0.0,400.3,1,0,95337
4509,0,0,0,1,1,0,1,0,1,1,0,Month-to-month,0,Electronic check,84.3,1,27,65,1.63,2172,Mariposa,0,0,Fiber Optic,37.526790999999996,-119.99436999999999,0,87.67200000000001,0,0,None,10226,0,0,0,0,1,2,0.0,1.63,0.0,84.3,1,0,95338
4510,0,0,0,38,1,1,1,0,1,0,1,Month-to-month,0,Credit card (automatic),68.15,0,61,24,21.19,3371,Merced,0,0,DSL,37.255637,-120.49353700000002,0,68.15,0,0,None,59289,1,0,0,1,38,1,63.75,805.22,0.0,2656.3,0,1,95340
4511,0,0,1,17,1,0,1,0,1,1,1,One year,0,Electronic check,80.85,0,25,73,45.92,3913,Midpines,1,1,DSL,37.581496,-119.97276200000002,0,80.85,1,0,None,433,1,0,0,1,17,0,1056.0,780.64,0.0,1445.95,1,0,95345
4512,1,0,0,70,1,1,1,0,1,1,0,Two year,1,Bank transfer (automatic),75.5,0,79,3,47.27,6024,Mi Wuk Village,1,0,Cable,38.121601,-120.13391499999999,0,75.5,0,0,Offer A,1278,1,0,0,0,70,0,15.64,3308.9,0.0,5212.65,0,1,95346
4513,1,1,1,72,1,1,1,1,1,1,1,Two year,0,Credit card (automatic),92.45,1,78,7,25.77,5697,Merced,1,0,DSL,37.40122,-120.514191,1,96.148,0,0,None,23100,1,0,0,0,72,1,0.0,1855.44,0.0,6440.25,0,1,95348
4514,0,0,0,28,1,0,1,0,0,0,1,Month-to-month,1,Electronic check,80.6,0,62,5,33.84,2951,Modesto,0,0,DSL,37.671806,-121.007575,0,80.6,0,0,None,52872,0,0,0,1,28,0,112.0,947.52,0.0,2244.95,0,0,95350
4515,0,0,0,15,1,0,1,0,1,1,0,Month-to-month,1,Bank transfer (automatic),83.2,0,60,29,10.43,4096,Modesto,0,0,Fiber Optic,37.621458000000004,-121.012295,0,83.2,0,0,None,47536,0,0,0,0,15,1,328.0,156.45,0.0,1130.0,0,0,95351
4516,0,1,1,72,1,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),87.55,0,59,53,44.61,5341,Modesto,1,1,Fiber Optic,37.639029,-120.964772,1,87.55,3,1,None,27135,1,0,1,1,72,1,0.0,3211.92,0.0,6463.15,0,1,95354
4517,1,1,0,11,1,1,1,0,0,1,1,Month-to-month,1,Electronic check,99.55,1,78,15,1.28,3172,Modesto,1,0,Cable,37.672906,-120.94659399999999,1,103.53200000000001,0,1,Offer D,47613,0,0,1,0,11,2,170.0,14.08,0.0,1131.2,0,0,95355
4518,1,0,0,8,1,1,1,0,0,0,0,Month-to-month,1,Electronic check,81.25,1,66,29,5.02,3812,Modesto,1,1,Cable,37.716186,-121.02583600000001,0,84.5,0,0,None,26055,0,1,0,0,8,4,170.0,40.16,0.0,585.95,0,0,95356
4519,0,1,0,57,1,1,1,0,1,1,1,One year,1,Bank transfer (automatic),109.4,0,20,73,8.01,6026,Modesto,1,0,Fiber Optic,37.670526,-120.877572,1,109.4,0,10,Offer B,13343,1,1,1,1,57,1,0.0,456.57,0.0,6252.7,1,1,95357
4520,0,1,1,1,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.95,1,52,0,8.03,4860,Modesto,0,1,NA,37.612612,-121.10856799999999,1,19.95,3,1,None,30668,0,0,1,0,1,1,0.0,8.03,0.0,19.95,0,0,95358
4521,0,1,0,46,0,No phone service,1,1,1,1,0,Month-to-month,0,Electronic check,45.55,0,50,30,0.0,5565,Newman,0,0,Fiber Optic,37.343846,-121.039391,1,45.55,0,3,Offer B,8504,0,0,1,0,46,1,619.0,0.0,0.0,2062.15,0,0,95360
4522,0,1,0,30,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.7,0,45,0,22.89,2492,Oakdale,0,1,NA,37.785033,-120.776141,1,20.7,0,2,None,25384,0,0,1,0,30,0,0.0,686.7,0.0,587.1,0,0,95361
4523,1,1,0,10,1,0,1,1,0,0,0,Month-to-month,0,Electronic check,75.3,0,80,30,25.13,4254,Patterson,0,1,DSL,37.410236,-121.32033700000001,1,75.3,0,7,None,15536,0,1,1,0,10,1,216.0,251.3,0.0,720.45,0,0,95363
4524,0,1,0,23,1,1,1,1,1,1,0,Month-to-month,1,Electronic check,99.25,1,33,8,19.2,5338,Pinecrest,1,1,Cable,38.224869,-119.755729,1,103.22,0,1,Offer D,235,0,1,1,0,23,2,175.0,441.6,0.0,2186.4,0,0,95364
4525,0,0,0,32,1,0,1,1,1,0,1,Month-to-month,1,Credit card (automatic),93.4,0,22,85,46.33,3224,Planada,1,1,Cable,37.329725,-120.306399,0,93.4,0,0,None,4150,0,0,0,1,32,1,2532.0,1482.56,0.0,2979.3,1,0,95365
4526,0,0,0,13,1,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),73.75,0,34,5,30.06,2070,Ripon,0,1,Fiber Optic,37.750778000000004,-121.13238,0,73.75,0,0,None,12646,0,0,0,0,13,1,4.78,390.78,0.0,956.65,0,1,95366
4527,0,0,0,39,1,0,1,0,0,0,0,Two year,1,Electronic check,80.45,1,39,30,24.45,2224,Riverbank,1,0,Fiber Optic,37.734971,-120.95427099999999,0,83.66799999999999,0,0,None,16525,1,1,0,0,39,2,960.0,953.55,0.0,3201.55,0,0,95367
4528,0,0,0,44,1,0,1,0,1,1,0,Month-to-month,1,Credit card (automatic),88.15,0,35,24,32.83,4112,Salida,1,0,DSL,37.713152,-121.08738999999998,0,88.15,0,0,Offer B,12466,0,1,0,0,44,2,954.0,1444.52,0.0,3973.2,0,0,95368
4529,1,0,0,9,1,0,1,0,0,0,0,Month-to-month,0,Mailed check,49.2,0,74,12,7.11,2145,Snelling,0,1,Fiber Optic,37.521708000000004,-120.42684299999999,0,49.2,0,0,None,1158,1,0,0,0,9,0,5.37,63.99,0.0,447.9,0,1,95369
4530,0,1,0,67,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.65,0,22,0,33.01,4994,Sonora,0,0,NA,37.982715999999996,-120.343732,1,19.65,0,4,None,25340,0,0,1,0,67,1,0.0,2211.67,0.0,1335.2,1,0,95370
4531,0,1,1,9,1,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.35,1,30,65,31.67,4533,Soulsbyville,1,1,Cable,37.990574,-120.261821,1,82.524,0,1,None,1519,0,1,1,0,9,2,0.0,285.0300000000001,0.0,661.25,0,1,95372
4532,0,0,0,15,1,1,1,0,1,0,0,Month-to-month,1,Electronic check,79.75,1,42,23,42.83,2813,Stevinson,0,0,DSL,37.316807,-120.855753,0,82.94,0,0,Offer D,1960,0,0,0,0,15,1,256.0,642.4499999999998,0.0,1111.85,0,0,95374
4533,0,1,0,71,1,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),105.15,0,37,3,10.46,5707,Tracy,1,0,Cable,37.680968,-121.446049,1,105.15,0,4,None,69801,0,0,1,1,71,0,0.0,742.6600000000002,0.0,7555.0,0,1,95376
4534,0,0,0,1,1,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),49.0,0,32,17,49.19,5289,Tuolumne,0,1,DSL,37.939768,-120.188002,0,49.0,0,0,None,3979,1,0,0,0,1,1,0.0,49.19,0.0,49.0,0,0,95379
4535,0,1,1,30,1,1,1,0,0,1,1,Month-to-month,1,Electronic check,100.05,1,64,24,39.74,4664,Turlock,1,0,DSL,37.474396,-120.87591699999999,1,104.052,0,1,None,40545,0,2,1,1,30,2,731.0,1192.2,0.0,3046.15,0,0,95380
4536,0,0,0,1,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,69.35,1,64,30,45.86,5796,Turlock,0,1,Fiber Optic,37.529656,-120.85435700000001,0,72.124,0,0,None,24708,0,0,0,0,1,1,0.0,45.86,0.0,69.35,0,1,95382
4537,0,1,0,17,0,No phone service,1,0,1,1,1,Month-to-month,1,Mailed check,49.8,0,27,52,0.0,5575,Twain Harte,0,1,Fiber Optic,38.107440999999994,-120.230625,1,49.8,0,1,None,4848,0,0,1,1,17,1,0.0,0.0,0.0,836.35,1,1,95383
4538,0,0,0,3,1,0,1,0,0,0,1,Month-to-month,0,Electronic check,85.8,1,20,80,10.6,5641,Vernalis,0,0,Fiber Optic,37.609095,-121.26338100000001,0,89.23200000000001,0,0,None,274,1,2,0,1,3,2,0.0,31.8,0.0,272.2,1,1,95385
4539,0,1,1,67,1,1,1,1,0,1,1,Two year,1,Electronic check,79.7,1,49,3,42.77,6289,Waterford,1,1,DSL,37.669515999999994,-120.62696399999999,1,82.88799999999999,0,0,None,8308,0,0,0,1,67,2,0.0,2865.59,0.0,5293.4,0,1,95386
4540,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.95,0,52,0,2.29,2285,Escondido,0,1,NA,33.141265000000004,-116.967221,0,20.95,0,0,Offer E,48690,0,0,0,0,1,0,0.0,2.29,0.0,20.95,0,0,92027
4541,1,0,0,1,1,1,1,0,0,0,0,Month-to-month,0,Mailed check,50.55,1,69,2,22.56,3357,Winton,0,0,Cable,37.421299,-120.59958700000001,0,52.572,0,0,None,11463,0,2,0,0,1,1,0.0,22.56,0.0,50.55,0,0,95388
4542,1,1,0,32,1,1,1,0,0,0,0,Month-to-month,0,Mailed check,79.3,0,68,11,2.17,5242,Escondido,1,0,Cable,33.141265000000004,-116.967221,1,79.3,0,2,Offer C,48690,0,0,1,0,32,1,283.0,69.44,0.0,2570.0,0,0,92027
4543,0,1,1,41,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.5,0,27,0,39.53,2446,Santa Rosa,0,1,NA,38.460516999999996,-122.79033500000001,1,19.5,1,8,Offer B,36125,0,0,1,0,41,1,0.0,1620.73,0.0,798.2,1,0,95401
4544,0,1,0,1,1,0,1,0,0,1,0,Month-to-month,1,Electronic check,80.55,1,25,80,43.67,4273,Santa Rosa,0,1,Fiber Optic,38.488431,-122.752839,1,83.772,0,1,None,40270,0,1,1,1,1,2,0.0,43.67,0.0,80.55,1,1,95403
4545,0,0,0,1,1,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),44.15,0,45,13,9.82,3103,Santa Rosa,0,0,DSL,38.526941,-122.709096,0,44.15,0,0,Offer E,35057,0,0,0,0,1,0,0.0,9.82,0.0,44.15,0,0,95404
4546,0,1,1,12,1,1,1,0,1,0,0,Month-to-month,1,Electronic check,84.5,1,28,65,40.63,4154,Santa Rosa,1,0,Cable,38.439696000000005,-122.66881699999999,1,87.88000000000002,0,1,None,22250,0,1,1,1,12,8,0.0,487.56000000000006,0.0,916.9,1,1,95405
4547,0,1,1,62,1,1,1,1,1,1,1,Month-to-month,1,Electronic check,105.5,0,22,52,14.75,4271,Santa Rosa,0,1,Fiber Optic,38.394090999999996,-122.739814,1,105.5,1,8,Offer B,30876,0,0,1,1,62,0,3373.0,914.5,0.0,6487.2,1,0,95407
4548,0,0,0,22,1,0,1,0,1,0,1,Month-to-month,1,Mailed check,84.3,1,25,57,29.07,5313,Santa Rosa,0,0,Fiber Optic,38.468893,-122.58053899999999,0,87.67200000000001,0,0,None,25718,0,3,0,1,22,2,0.0,639.54,0.0,1855.65,1,1,95409
4549,0,0,1,17,1,1,1,0,1,0,0,Month-to-month,1,Credit card (automatic),92.7,0,37,19,49.78,2347,Albion,1,0,Fiber Optic,39.225694,-123.717354,0,92.7,2,0,None,1054,1,0,0,0,17,2,0.0,846.26,0.0,1556.85,0,1,95410
4550,0,1,1,72,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),26.25,0,37,0,2.57,5098,Annapolis,0,0,NA,38.731055,-123.316553,1,26.25,1,8,None,747,0,0,1,0,72,0,0.0,185.04,0.0,1988.05,0,0,95412
4551,0,1,1,56,1,1,1,0,1,1,0,Month-to-month,1,Credit card (automatic),96.95,0,39,53,23.52,6484,Boonville,0,1,Cable,39.025867,-123.38154399999999,1,96.95,3,4,Offer B,1374,1,0,1,0,56,1,2879.0,1317.12,0.0,5432.2,0,0,95415
4552,0,0,0,9,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.45,0,32,0,45.99,2392,Branscomb,0,0,NA,39.710591,-123.682799,0,20.45,0,0,Offer E,176,0,0,0,0,9,0,0.0,413.91,0.0,147.55,0,0,95417
4553,0,1,0,72,1,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.8,0,58,6,43.12,6479,Caspar,1,1,Fiber Optic,39.361283,-123.784599,1,115.8,0,0,None,333,1,0,0,1,72,0,505.0,3104.64,0.0,8424.9,0,0,95420
4554,0,0,0,20,1,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),108.2,0,40,18,16.05,2102,Cazadero,1,1,Fiber Optic,38.578807,-123.19338,0,108.2,0,0,None,1575,1,0,0,1,20,0,397.0,321.0,0.0,2203.7,0,0,95421
4555,0,1,1,19,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,0,32,0,31.7,4821,Clearlake,0,1,NA,38.965804,-122.63177900000001,1,20.2,3,3,None,13485,0,0,1,0,19,0,0.0,602.3,0.0,387.4,0,0,95422
4556,0,0,0,2,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,67.75,1,58,4,11.75,2299,Clearlake Oaks,0,1,Fiber Optic,39.07116,-122.598542,0,70.46000000000002,0,0,None,3684,0,0,0,0,2,2,5.0,23.5,0.0,116.65,0,0,95423
4557,0,0,0,53,0,No phone service,1,0,0,1,1,One year,0,Credit card (automatic),54.9,0,62,17,0.0,5677,Cloverdale,1,1,Fiber Optic,38.801936,-122.93893500000001,0,54.9,0,0,Offer B,9210,1,0,0,1,53,2,0.0,0.0,0.0,3045.75,0,1,95425
4558,1,0,0,27,1,1,1,0,0,0,1,Month-to-month,1,Electronic check,85.25,1,74,28,31.17,5172,Cobb,0,0,Fiber Optic,38.838088,-122.73203000000001,0,88.66,0,0,None,1591,0,2,0,1,27,7,640.0,841.59,0.0,2287.25,0,0,95426
4559,0,0,0,6,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.15,0,56,0,6.93,5761,Comptche,0,1,NA,39.239818,-123.565432,0,20.15,0,0,None,371,0,0,0,0,6,2,0.0,41.58,0.0,130.5,0,0,95427
4560,0,1,1,9,1,1,1,0,0,1,0,One year,1,Electronic check,90.35,0,22,82,30.46,2993,Covelo,1,1,Fiber Optic,39.83307,-123.17876499999998,1,90.35,3,9,Offer E,2296,0,0,1,0,9,2,630.0,274.14,0.0,767.9,1,0,95428
4561,0,1,1,8,1,1,1,0,1,0,0,Month-to-month,0,Electronic check,55.75,0,62,53,12.41,5681,Dos Rios,0,0,Cable,39.756049,-123.358701,1,55.75,3,1,Offer E,91,0,0,1,0,8,0,0.0,99.28,0.0,446.8,0,1,95429
4562,0,1,1,71,1,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),114.6,0,45,29,4.91,4071,Duncans Mills,1,0,Fiber Optic,38.445603000000006,-123.06375600000001,1,114.6,3,5,None,187,1,0,1,1,71,2,0.0,348.61,0.0,8100.25,0,1,95430
4563,0,0,0,10,1,1,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),80.05,1,60,11,49.7,3740,Eldridge,0,0,DSL,38.348884000000005,-122.51698999999999,0,83.25200000000001,0,0,None,363,0,0,0,0,10,3,91.0,497.0,0.0,830.7,0,0,95431
4564,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.0,1,30,0,46.77,3657,Elk,0,1,NA,39.108252,-123.645121,0,20.0,0,0,None,383,0,0,0,0,1,3,0.0,46.77,0.0,20.0,0,0,95432
4565,0,1,0,71,0,No phone service,1,1,1,1,1,One year,0,Bank transfer (automatic),66.8,0,23,85,0.0,4698,Forestville,1,0,DSL,38.499302,-122.92443999999999,1,66.8,0,10,None,6216,1,0,1,1,71,1,3986.0,0.0,0.0,4689.15,1,0,95436
4566,0,1,0,68,1,0,1,0,1,1,1,One year,1,Electronic check,100.3,0,43,3,49.51,5757,Fort Bragg,0,1,Fiber Optic,39.455555,-123.68397900000001,1,100.3,0,1,None,14417,1,0,1,1,68,2,203.0,3366.68,0.0,6754.35,0,0,95437
4567,0,0,0,34,1,1,1,0,1,1,1,Month-to-month,1,Electronic check,105.35,0,51,18,28.0,5503,Fulton,0,1,Cable,38.493888,-122.77714099999999,0,105.35,0,0,None,476,1,0,0,1,34,0,0.0,952.0,0.0,3540.65,0,1,95439
4568,0,0,0,26,1,0,1,0,1,0,0,One year,1,Electronic check,85.2,0,51,11,29.72,5156,Geyserville,1,1,Fiber Optic,38.731771,-123.064272,0,85.2,0,0,None,2349,1,0,0,0,26,2,240.0,772.72,0.0,2184.6,0,0,95441
4569,0,0,0,22,1,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),48.8,1,32,33,3.95,2270,Glen Ellen,0,0,Cable,38.368744,-122.52264199999999,0,50.752,0,0,None,4101,0,0,0,0,22,0,34.8,86.9,0.0,1054.6,0,1,95442
4570,0,0,0,7,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,18.95,0,42,0,33.18,4097,Glenhaven,0,1,NA,39.045246,-122.743181,0,18.95,0,0,Offer E,175,0,0,0,0,7,1,0.0,232.26,0.0,130.55,0,0,95443
4571,0,1,0,20,1,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.8,0,51,28,43.49,5456,Graton,0,0,Fiber Optic,38.434362,-122.86891000000001,1,69.8,0,0,None,390,0,0,0,0,20,2,0.0,869.8000000000002,0.0,1540.35,0,1,95444
4572,0,1,0,60,1,1,1,0,1,1,1,Month-to-month,1,Electronic check,106.15,0,48,22,9.98,4115,Gualala,1,0,Fiber Optic,38.848082,-123.50608000000001,1,106.15,0,5,Offer B,1916,0,0,1,1,60,1,0.0,598.8000000000002,0.0,6411.25,0,1,95445
4573,0,1,1,72,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,20.55,0,51,0,37.11,5809,Guerneville,0,1,NA,38.52576,-123.013347,1,20.55,1,5,None,4913,0,0,1,0,72,1,0.0,2671.92,0.0,1432.55,0,0,95446
4574,1,1,0,72,1,1,1,0,1,1,1,One year,1,Credit card (automatic),105.75,0,70,16,18.15,5832,Healdsburg,1,0,Fiber Optic,38.618347,-122.908422,1,105.75,0,7,Offer A,17979,0,0,1,1,72,0,0.0,1306.8,0.0,7629.85,0,1,95448
